,date,Granularidad,Indicador,Unidad,Valor
9051,29-11-1991,Diario,TRM,COP,694.7
9052,30-11-1991,Diario,TRM,COP,694.7
9053,01-12-1991,Diario,TRM,COP,643.42
9054,02-12-1991,Diario,TRM,COP,643.42
9055,03-12-1991,Diario,TRM,COP,639.22
9056,04-12-1991,Diario,TRM,COP,635.7
9057,05-12-1991,Diario,TRM,COP,631.51
9058,06-12-1991,Diario,TRM,COP,627.16
9059,07-12-1991,Diario,TRM,COP,638.06
9060,08-12-1991,Diario,TRM,COP,638.06
9061,09-12-1991,Diario,TRM,COP,638.06
9062,10-12-1991,Diario,TRM,COP,622.92
9063,11-12-1991,Diario,TRM,COP,627.46
9064,12-12-1991,Diario,TRM,COP,633.09
9065,13-12-1991,Diario,TRM,COP,632.35
9066,14-12-1991,Diario,TRM,COP,630.91
9067,15-12-1991,Diario,TRM,COP,630.91
9068,16-12-1991,Diario,TRM,COP,630.91
9069,17-12-1991,Diario,TRM,COP,626.23
9070,18-12-1991,Diario,TRM,COP,626.52
9071,19-12-1991,Diario,TRM,COP,633.35
9072,20-12-1991,Diario,TRM,COP,621.71
9073,21-12-1991,Diario,TRM,COP,620.62
9074,22-12-1991,Diario,TRM,COP,620.62
9075,23-12-1991,Diario,TRM,COP,620.62
9076,24-12-1991,Diario,TRM,COP,622.95
9077,25-12-1991,Diario,TRM,COP,622.95
9078,26-12-1991,Diario,TRM,COP,622.95
9079,27-12-1991,Diario,TRM,COP,631.63
9080,28-12-1991,Diario,TRM,COP,632.37
9081,29-12-1991,Diario,TRM,COP,632.37
9082,30-12-1991,Diario,TRM,COP,632.37
9083,31-12-1991,Diario,TRM,COP,632.37
9084,01-01-1992,Diario,TRM,COP,632.37
9085,02-01-1992,Diario,TRM,COP,638.61
9086,03-01-1992,Diario,TRM,COP,632.58
9087,04-01-1992,Diario,TRM,COP,638.07
9088,05-01-1992,Diario,TRM,COP,638.07
9089,06-01-1992,Diario,TRM,COP,638.07
9090,07-01-1992,Diario,TRM,COP,638.07
9091,08-01-1992,Diario,TRM,COP,638.17
9092,09-01-1992,Diario,TRM,COP,638.61
9093,10-01-1992,Diario,TRM,COP,637.86
9094,11-01-1992,Diario,TRM,COP,645.04
9095,12-01-1992,Diario,TRM,COP,645.04
9096,13-01-1992,Diario,TRM,COP,645.04
9097,14-01-1992,Diario,TRM,COP,659.74
9098,15-01-1992,Diario,TRM,COP,657.49
9099,16-01-1992,Diario,TRM,COP,653.45
9100,17-01-1992,Diario,TRM,COP,652.91
9101,18-01-1992,Diario,TRM,COP,645.35
9102,19-01-1992,Diario,TRM,COP,645.35
9103,20-01-1992,Diario,TRM,COP,645.35
9104,21-01-1992,Diario,TRM,COP,645.97
9105,22-01-1992,Diario,TRM,COP,647.04
9106,23-01-1992,Diario,TRM,COP,647.01
9107,24-01-1992,Diario,TRM,COP,647.01
9108,25-01-1992,Diario,TRM,COP,644.83
9109,26-01-1992,Diario,TRM,COP,644.83
9110,27-01-1992,Diario,TRM,COP,644.83
9111,28-01-1992,Diario,TRM,COP,645.53
9112,29-01-1992,Diario,TRM,COP,645.2
9113,30-01-1992,Diario,TRM,COP,644.04
9114,31-01-1992,Diario,TRM,COP,644.27
9115,01-02-1992,Diario,TRM,COP,640.52
9116,02-02-1992,Diario,TRM,COP,640.52
9117,03-02-1992,Diario,TRM,COP,640.52
9118,04-02-1992,Diario,TRM,COP,640.52
9119,05-02-1992,Diario,TRM,COP,638.01
9120,06-02-1992,Diario,TRM,COP,637.65
9121,07-02-1992,Diario,TRM,COP,636.9
9122,08-02-1992,Diario,TRM,COP,635.34
9123,09-02-1992,Diario,TRM,COP,635.34
9124,10-02-1992,Diario,TRM,COP,635.34
9125,11-02-1992,Diario,TRM,COP,634.74
9126,12-02-1992,Diario,TRM,COP,634.59
9127,13-02-1992,Diario,TRM,COP,634.67
9128,14-02-1992,Diario,TRM,COP,635.6
9129,15-02-1992,Diario,TRM,COP,634.74
9130,16-02-1992,Diario,TRM,COP,634.74
9131,17-02-1992,Diario,TRM,COP,634.74
9132,18-02-1992,Diario,TRM,COP,635.66
9133,19-02-1992,Diario,TRM,COP,635.21
9134,20-02-1992,Diario,TRM,COP,634.93
9135,21-02-1992,Diario,TRM,COP,633.31
9136,22-02-1992,Diario,TRM,COP,633.03
9137,23-02-1992,Diario,TRM,COP,633.03
9138,24-02-1992,Diario,TRM,COP,633.03
9139,25-02-1992,Diario,TRM,COP,633.55
9140,26-02-1992,Diario,TRM,COP,633.74
9141,27-02-1992,Diario,TRM,COP,634.06
9142,28-02-1992,Diario,TRM,COP,633.91
9143,29-02-1992,Diario,TRM,COP,636.54
9144,01-03-1992,Diario,TRM,COP,636.54
9145,02-03-1992,Diario,TRM,COP,636.54
9146,03-03-1992,Diario,TRM,COP,640.95
9147,04-03-1992,Diario,TRM,COP,636.05
9148,05-03-1992,Diario,TRM,COP,635.86
9149,06-03-1992,Diario,TRM,COP,636.73
9150,07-03-1992,Diario,TRM,COP,636.22
9151,08-03-1992,Diario,TRM,COP,636.22
9152,09-03-1992,Diario,TRM,COP,636.22
9153,10-03-1992,Diario,TRM,COP,635.88
9154,11-03-1992,Diario,TRM,COP,639.78
9155,12-03-1992,Diario,TRM,COP,639.38
9156,13-03-1992,Diario,TRM,COP,641.29
9157,14-03-1992,Diario,TRM,COP,642.0
9158,15-03-1992,Diario,TRM,COP,642.0
9159,16-03-1992,Diario,TRM,COP,642.0
9160,17-03-1992,Diario,TRM,COP,644.13
9161,18-03-1992,Diario,TRM,COP,643.83
9162,19-03-1992,Diario,TRM,COP,642.59
9163,20-03-1992,Diario,TRM,COP,641.53
9164,21-03-1992,Diario,TRM,COP,640.37
9165,22-03-1992,Diario,TRM,COP,640.37
9166,23-03-1992,Diario,TRM,COP,640.37
9167,24-03-1992,Diario,TRM,COP,640.37
9168,25-03-1992,Diario,TRM,COP,642.0
9169,26-03-1992,Diario,TRM,COP,641.81
9170,27-03-1992,Diario,TRM,COP,641.22
9171,28-03-1992,Diario,TRM,COP,647.24
9172,29-03-1992,Diario,TRM,COP,647.24
9173,30-03-1992,Diario,TRM,COP,647.24
9174,31-03-1992,Diario,TRM,COP,641.59
9175,01-04-1992,Diario,TRM,COP,641.98
9176,02-04-1992,Diario,TRM,COP,645.14
9177,03-04-1992,Diario,TRM,COP,644.77
9178,04-04-1992,Diario,TRM,COP,643.11
9179,05-04-1992,Diario,TRM,COP,643.11
9180,06-04-1992,Diario,TRM,COP,643.11
9181,07-04-1992,Diario,TRM,COP,645.73
9182,08-04-1992,Diario,TRM,COP,643.98
9183,09-04-1992,Diario,TRM,COP,644.61
9184,10-04-1992,Diario,TRM,COP,646.5
9185,11-04-1992,Diario,TRM,COP,647.28
9186,12-04-1992,Diario,TRM,COP,647.28
9187,13-04-1992,Diario,TRM,COP,647.28
9188,14-04-1992,Diario,TRM,COP,649.48
9189,15-04-1992,Diario,TRM,COP,655.66
9190,16-04-1992,Diario,TRM,COP,657.97
9191,17-04-1992,Diario,TRM,COP,657.97
9192,18-04-1992,Diario,TRM,COP,657.97
9193,19-04-1992,Diario,TRM,COP,657.97
9194,20-04-1992,Diario,TRM,COP,657.97
9195,21-04-1992,Diario,TRM,COP,655.32
9196,22-04-1992,Diario,TRM,COP,652.57
9197,23-04-1992,Diario,TRM,COP,651.48
9198,24-04-1992,Diario,TRM,COP,650.24
9199,25-04-1992,Diario,TRM,COP,651.36
9200,26-04-1992,Diario,TRM,COP,651.36
9201,27-04-1992,Diario,TRM,COP,651.36
9202,28-04-1992,Diario,TRM,COP,650.31
9203,29-04-1992,Diario,TRM,COP,651.95
9204,30-04-1992,Diario,TRM,COP,653.83
9205,01-05-1992,Diario,TRM,COP,653.58
9206,02-05-1992,Diario,TRM,COP,653.58
9207,03-05-1992,Diario,TRM,COP,653.58
9208,04-05-1992,Diario,TRM,COP,653.58
9209,05-05-1992,Diario,TRM,COP,653.1
9210,06-05-1992,Diario,TRM,COP,653.7
9211,07-05-1992,Diario,TRM,COP,654.74
9212,08-05-1992,Diario,TRM,COP,656.4
9213,09-05-1992,Diario,TRM,COP,657.91
9214,10-05-1992,Diario,TRM,COP,657.91
9215,11-05-1992,Diario,TRM,COP,657.91
9216,12-05-1992,Diario,TRM,COP,658.52
9217,13-05-1992,Diario,TRM,COP,660.57
9218,14-05-1992,Diario,TRM,COP,660.88
9219,15-05-1992,Diario,TRM,COP,663.43
9220,16-05-1992,Diario,TRM,COP,663.58
9221,17-05-1992,Diario,TRM,COP,663.58
9222,18-05-1992,Diario,TRM,COP,663.58
9223,19-05-1992,Diario,TRM,COP,663.75
9224,20-05-1992,Diario,TRM,COP,664.5
9225,21-05-1992,Diario,TRM,COP,663.1
9226,22-05-1992,Diario,TRM,COP,662.6
9227,23-05-1992,Diario,TRM,COP,662.11
9228,24-05-1992,Diario,TRM,COP,662.11
9229,25-05-1992,Diario,TRM,COP,662.11
9230,26-05-1992,Diario,TRM,COP,662.15
9231,27-05-1992,Diario,TRM,COP,660.46
9232,28-05-1992,Diario,TRM,COP,660.16
9233,29-05-1992,Diario,TRM,COP,660.99
9234,30-05-1992,Diario,TRM,COP,664.37
9235,31-05-1992,Diario,TRM,COP,664.37
9236,01-06-1992,Diario,TRM,COP,664.37
9237,02-06-1992,Diario,TRM,COP,664.37
9238,03-06-1992,Diario,TRM,COP,666.11
9239,04-06-1992,Diario,TRM,COP,664.3
9240,05-06-1992,Diario,TRM,COP,666.47
9241,06-06-1992,Diario,TRM,COP,664.36
9242,07-06-1992,Diario,TRM,COP,664.36
9243,08-06-1992,Diario,TRM,COP,664.36
9244,09-06-1992,Diario,TRM,COP,665.91
9245,10-06-1992,Diario,TRM,COP,665.92
9246,11-06-1992,Diario,TRM,COP,667.96
9247,12-06-1992,Diario,TRM,COP,667.52
9248,13-06-1992,Diario,TRM,COP,669.55
9249,14-06-1992,Diario,TRM,COP,669.55
9250,15-06-1992,Diario,TRM,COP,669.55
9251,16-06-1992,Diario,TRM,COP,671.36
9252,17-06-1992,Diario,TRM,COP,675.76
9253,18-06-1992,Diario,TRM,COP,680.17
9254,19-06-1992,Diario,TRM,COP,678.25
9255,20-06-1992,Diario,TRM,COP,683.37
9256,21-06-1992,Diario,TRM,COP,683.37
9257,22-06-1992,Diario,TRM,COP,683.37
9258,23-06-1992,Diario,TRM,COP,683.37
9259,24-06-1992,Diario,TRM,COP,690.08
9260,25-06-1992,Diario,TRM,COP,699.09
9261,26-06-1992,Diario,TRM,COP,701.83
9262,27-06-1992,Diario,TRM,COP,697.57
9263,28-06-1992,Diario,TRM,COP,697.57
9264,29-06-1992,Diario,TRM,COP,697.57
9265,30-06-1992,Diario,TRM,COP,697.57
9266,01-07-1992,Diario,TRM,COP,695.36
9267,02-07-1992,Diario,TRM,COP,694.43
9268,03-07-1992,Diario,TRM,COP,693.71
9269,04-07-1992,Diario,TRM,COP,693.4
9270,05-07-1992,Diario,TRM,COP,693.4
9271,06-07-1992,Diario,TRM,COP,693.4
9272,07-07-1992,Diario,TRM,COP,696.12
9273,08-07-1992,Diario,TRM,COP,695.65
9274,09-07-1992,Diario,TRM,COP,699.01
9275,10-07-1992,Diario,TRM,COP,703.74
9276,11-07-1992,Diario,TRM,COP,708.72
9277,12-07-1992,Diario,TRM,COP,708.72
9278,13-07-1992,Diario,TRM,COP,708.72
9279,14-07-1992,Diario,TRM,COP,720.47
9280,15-07-1992,Diario,TRM,COP,719.15
9281,16-07-1992,Diario,TRM,COP,717.45
9282,17-07-1992,Diario,TRM,COP,717.7
9283,18-07-1992,Diario,TRM,COP,715.11
9284,19-07-1992,Diario,TRM,COP,715.11
9285,20-07-1992,Diario,TRM,COP,715.11
9286,21-07-1992,Diario,TRM,COP,715.11
9287,22-07-1992,Diario,TRM,COP,710.91
9288,23-07-1992,Diario,TRM,COP,707.96
9289,24-07-1992,Diario,TRM,COP,699.73
9290,25-07-1992,Diario,TRM,COP,699.68
9291,26-07-1992,Diario,TRM,COP,699.68
9292,27-07-1992,Diario,TRM,COP,699.68
9293,28-07-1992,Diario,TRM,COP,701.66
9294,29-07-1992,Diario,TRM,COP,701.89
9295,30-07-1992,Diario,TRM,COP,702.02
9296,31-07-1992,Diario,TRM,COP,705.14
9297,01-08-1992,Diario,TRM,COP,702.52
9298,02-08-1992,Diario,TRM,COP,702.52
9299,03-08-1992,Diario,TRM,COP,702.52
9300,04-08-1992,Diario,TRM,COP,701.82
9301,05-08-1992,Diario,TRM,COP,698.84
9302,06-08-1992,Diario,TRM,COP,695.32
9303,07-08-1992,Diario,TRM,COP,694.25
9304,08-08-1992,Diario,TRM,COP,694.25
9305,09-08-1992,Diario,TRM,COP,694.25
9306,10-08-1992,Diario,TRM,COP,694.25
9307,11-08-1992,Diario,TRM,COP,692.72
9308,12-08-1992,Diario,TRM,COP,692.25
9309,13-08-1992,Diario,TRM,COP,694.28
9310,14-08-1992,Diario,TRM,COP,692.51
9311,15-08-1992,Diario,TRM,COP,693.25
9312,16-08-1992,Diario,TRM,COP,693.25
9313,17-08-1992,Diario,TRM,COP,693.25
9314,18-08-1992,Diario,TRM,COP,693.25
9315,19-08-1992,Diario,TRM,COP,693.69
9316,20-08-1992,Diario,TRM,COP,692.48
9317,21-08-1992,Diario,TRM,COP,692.56
9318,22-08-1992,Diario,TRM,COP,693.94
9319,23-08-1992,Diario,TRM,COP,693.94
9320,24-08-1992,Diario,TRM,COP,693.94
9321,25-08-1992,Diario,TRM,COP,689.56
9322,26-08-1992,Diario,TRM,COP,689.21
9323,27-08-1992,Diario,TRM,COP,689.45
9324,28-08-1992,Diario,TRM,COP,690.3
9325,29-08-1992,Diario,TRM,COP,691.68
9326,30-08-1992,Diario,TRM,COP,691.68
9327,31-08-1992,Diario,TRM,COP,691.68
9328,01-09-1992,Diario,TRM,COP,691.9
9329,02-09-1992,Diario,TRM,COP,692.89
9330,03-09-1992,Diario,TRM,COP,693.02
9331,04-09-1992,Diario,TRM,COP,695.62
9332,05-09-1992,Diario,TRM,COP,696.77
9333,06-09-1992,Diario,TRM,COP,696.77
9334,07-09-1992,Diario,TRM,COP,696.77
9335,08-09-1992,Diario,TRM,COP,697.69
9336,09-09-1992,Diario,TRM,COP,698.28
9337,10-09-1992,Diario,TRM,COP,695.38
9338,11-09-1992,Diario,TRM,COP,695.54
9339,12-09-1992,Diario,TRM,COP,696.39
9340,13-09-1992,Diario,TRM,COP,696.39
9341,14-09-1992,Diario,TRM,COP,696.39
9342,15-09-1992,Diario,TRM,COP,696.29
9343,16-09-1992,Diario,TRM,COP,696.84
9344,17-09-1992,Diario,TRM,COP,695.7
9345,18-09-1992,Diario,TRM,COP,696.66
9346,19-09-1992,Diario,TRM,COP,696.42
9347,20-09-1992,Diario,TRM,COP,696.42
9348,21-09-1992,Diario,TRM,COP,696.42
9349,22-09-1992,Diario,TRM,COP,699.16
9350,23-09-1992,Diario,TRM,COP,697.77
9351,24-09-1992,Diario,TRM,COP,698.4
9352,25-09-1992,Diario,TRM,COP,697.01
9353,26-09-1992,Diario,TRM,COP,704.8
9354,27-09-1992,Diario,TRM,COP,704.8
9355,28-09-1992,Diario,TRM,COP,704.8
9356,29-09-1992,Diario,TRM,COP,701.0
9357,30-09-1992,Diario,TRM,COP,702.81
9358,01-10-1992,Diario,TRM,COP,699.7
9359,02-10-1992,Diario,TRM,COP,703.08
9360,03-10-1992,Diario,TRM,COP,710.22
9361,04-10-1992,Diario,TRM,COP,710.22
9362,05-10-1992,Diario,TRM,COP,710.22
9363,06-10-1992,Diario,TRM,COP,704.52
9364,07-10-1992,Diario,TRM,COP,703.66
9365,08-10-1992,Diario,TRM,COP,702.71
9366,09-10-1992,Diario,TRM,COP,704.06
9367,10-10-1992,Diario,TRM,COP,701.88
9368,11-10-1992,Diario,TRM,COP,701.88
9369,12-10-1992,Diario,TRM,COP,701.88
9370,13-10-1992,Diario,TRM,COP,701.88
9371,14-10-1992,Diario,TRM,COP,702.48
9372,15-10-1992,Diario,TRM,COP,705.52
9373,16-10-1992,Diario,TRM,COP,708.21
9374,17-10-1992,Diario,TRM,COP,707.13
9375,18-10-1992,Diario,TRM,COP,707.13
9376,19-10-1992,Diario,TRM,COP,707.13
9377,20-10-1992,Diario,TRM,COP,707.35
9378,21-10-1992,Diario,TRM,COP,706.06
9379,22-10-1992,Diario,TRM,COP,709.22
9380,23-10-1992,Diario,TRM,COP,710.19
9381,24-10-1992,Diario,TRM,COP,712.04
9382,25-10-1992,Diario,TRM,COP,712.04
9383,26-10-1992,Diario,TRM,COP,712.04
9384,27-10-1992,Diario,TRM,COP,713.55
9385,28-10-1992,Diario,TRM,COP,716.39
9386,29-10-1992,Diario,TRM,COP,715.31
9387,30-10-1992,Diario,TRM,COP,717.37
9388,31-10-1992,Diario,TRM,COP,716.88
9389,01-11-1992,Diario,TRM,COP,716.88
9390,02-11-1992,Diario,TRM,COP,716.88
9391,03-11-1992,Diario,TRM,COP,716.88
9392,04-11-1992,Diario,TRM,COP,718.98
9393,05-11-1992,Diario,TRM,COP,719.21
9394,06-11-1992,Diario,TRM,COP,720.96
9395,07-11-1992,Diario,TRM,COP,722.57
9396,08-11-1992,Diario,TRM,COP,722.57
9397,09-11-1992,Diario,TRM,COP,722.57
9398,10-11-1992,Diario,TRM,COP,720.48
9399,11-11-1992,Diario,TRM,COP,722.37
9400,12-11-1992,Diario,TRM,COP,723.72
9401,13-11-1992,Diario,TRM,COP,722.72
9402,14-11-1992,Diario,TRM,COP,724.07
9403,15-11-1992,Diario,TRM,COP,724.07
9404,16-11-1992,Diario,TRM,COP,724.07
9405,17-11-1992,Diario,TRM,COP,724.07
9406,18-11-1992,Diario,TRM,COP,730.11
9407,19-11-1992,Diario,TRM,COP,724.97
9408,20-11-1992,Diario,TRM,COP,724.9
9409,21-11-1992,Diario,TRM,COP,721.98
9410,22-11-1992,Diario,TRM,COP,721.98
9411,23-11-1992,Diario,TRM,COP,721.98
9412,24-11-1992,Diario,TRM,COP,726.97
9413,25-11-1992,Diario,TRM,COP,720.63
9414,26-11-1992,Diario,TRM,COP,721.47
9415,27-11-1992,Diario,TRM,COP,722.61
9416,28-11-1992,Diario,TRM,COP,725.45
9417,29-11-1992,Diario,TRM,COP,725.45
9418,30-11-1992,Diario,TRM,COP,725.45
9419,01-12-1992,Diario,TRM,COP,729.42
9420,02-12-1992,Diario,TRM,COP,725.75
9421,03-12-1992,Diario,TRM,COP,729.74
9422,04-12-1992,Diario,TRM,COP,738.19
9423,05-12-1992,Diario,TRM,COP,736.29
9424,06-12-1992,Diario,TRM,COP,736.29
9425,07-12-1992,Diario,TRM,COP,736.29
9426,08-12-1992,Diario,TRM,COP,732.11
9427,09-12-1992,Diario,TRM,COP,732.11
9428,10-12-1992,Diario,TRM,COP,732.4
9429,11-12-1992,Diario,TRM,COP,727.21
9430,12-12-1992,Diario,TRM,COP,729.8
9431,13-12-1992,Diario,TRM,COP,729.8
9432,14-12-1992,Diario,TRM,COP,729.8
9433,15-12-1992,Diario,TRM,COP,732.69
9434,16-12-1992,Diario,TRM,COP,736.2
9435,17-12-1992,Diario,TRM,COP,734.98
9436,18-12-1992,Diario,TRM,COP,732.54
9437,19-12-1992,Diario,TRM,COP,735.31
9438,20-12-1992,Diario,TRM,COP,735.31
9439,21-12-1992,Diario,TRM,COP,735.31
9440,22-12-1992,Diario,TRM,COP,736.82
9441,23-12-1992,Diario,TRM,COP,735.0
9442,24-12-1992,Diario,TRM,COP,735.19
9443,25-12-1992,Diario,TRM,COP,735.19
9444,26-12-1992,Diario,TRM,COP,735.19
9445,27-12-1992,Diario,TRM,COP,735.19
9446,28-12-1992,Diario,TRM,COP,735.19
9447,29-12-1992,Diario,TRM,COP,737.44
9448,30-12-1992,Diario,TRM,COP,737.98
9449,31-12-1992,Diario,TRM,COP,737.98
9450,01-01-1993,Diario,TRM,COP,737.98
9451,02-01-1993,Diario,TRM,COP,737.98
9452,03-01-1993,Diario,TRM,COP,737.98
9453,04-01-1993,Diario,TRM,COP,737.98
9454,05-01-1993,Diario,TRM,COP,737.55
9455,06-01-1993,Diario,TRM,COP,738.65
9456,07-01-1993,Diario,TRM,COP,740.08
9457,08-01-1993,Diario,TRM,COP,742.61
9458,09-01-1993,Diario,TRM,COP,746.63
9459,10-01-1993,Diario,TRM,COP,746.63
9460,11-01-1993,Diario,TRM,COP,746.63
9461,12-01-1993,Diario,TRM,COP,746.63
9462,13-01-1993,Diario,TRM,COP,749.63
9463,14-01-1993,Diario,TRM,COP,748.98
9464,15-01-1993,Diario,TRM,COP,746.71
9465,16-01-1993,Diario,TRM,COP,746.39
9466,17-01-1993,Diario,TRM,COP,746.39
9467,18-01-1993,Diario,TRM,COP,746.39
9468,19-01-1993,Diario,TRM,COP,747.2
9469,20-01-1993,Diario,TRM,COP,748.07
9470,21-01-1993,Diario,TRM,COP,750.06
9471,22-01-1993,Diario,TRM,COP,750.0
9472,23-01-1993,Diario,TRM,COP,748.56
9473,24-01-1993,Diario,TRM,COP,748.56
9474,25-01-1993,Diario,TRM,COP,748.56
9475,26-01-1993,Diario,TRM,COP,747.25
9476,27-01-1993,Diario,TRM,COP,747.13
9477,28-01-1993,Diario,TRM,COP,746.21
9478,29-01-1993,Diario,TRM,COP,745.14
9479,30-01-1993,Diario,TRM,COP,746.05
9480,31-01-1993,Diario,TRM,COP,746.05
9481,01-02-1993,Diario,TRM,COP,746.05
9482,02-02-1993,Diario,TRM,COP,745.27
9483,03-02-1993,Diario,TRM,COP,745.64
9484,04-02-1993,Diario,TRM,COP,745.73
9485,05-02-1993,Diario,TRM,COP,745.79
9486,06-02-1993,Diario,TRM,COP,746.56
9487,07-02-1993,Diario,TRM,COP,746.56
9488,08-02-1993,Diario,TRM,COP,746.56
9489,09-02-1993,Diario,TRM,COP,745.45
9490,10-02-1993,Diario,TRM,COP,745.49
9491,11-02-1993,Diario,TRM,COP,745.38
9492,12-02-1993,Diario,TRM,COP,748.22
9493,13-02-1993,Diario,TRM,COP,748.88
9494,14-02-1993,Diario,TRM,COP,748.88
9495,15-02-1993,Diario,TRM,COP,748.88
9496,16-02-1993,Diario,TRM,COP,748.18
9497,17-02-1993,Diario,TRM,COP,749.69
9498,18-02-1993,Diario,TRM,COP,750.75
9499,19-02-1993,Diario,TRM,COP,752.47
9500,20-02-1993,Diario,TRM,COP,751.96
9501,21-02-1993,Diario,TRM,COP,751.96
9502,22-02-1993,Diario,TRM,COP,751.96
9503,23-02-1993,Diario,TRM,COP,752.52
9504,24-02-1993,Diario,TRM,COP,753.33
9505,25-02-1993,Diario,TRM,COP,755.07
9506,26-02-1993,Diario,TRM,COP,759.2
9507,27-02-1993,Diario,TRM,COP,758.03
9508,28-02-1993,Diario,TRM,COP,758.03
9509,01-03-1993,Diario,TRM,COP,758.03
9510,02-03-1993,Diario,TRM,COP,757.89
9511,03-03-1993,Diario,TRM,COP,760.71
9512,04-03-1993,Diario,TRM,COP,762.68
9513,05-03-1993,Diario,TRM,COP,762.04
9514,06-03-1993,Diario,TRM,COP,762.2
9515,07-03-1993,Diario,TRM,COP,762.2
9516,08-03-1993,Diario,TRM,COP,762.2
9517,09-03-1993,Diario,TRM,COP,763.38
9518,10-03-1993,Diario,TRM,COP,763.9
9519,11-03-1993,Diario,TRM,COP,764.74
9520,12-03-1993,Diario,TRM,COP,765.19
9521,13-03-1993,Diario,TRM,COP,764.79
9522,14-03-1993,Diario,TRM,COP,764.79
9523,15-03-1993,Diario,TRM,COP,764.79
9524,16-03-1993,Diario,TRM,COP,764.29
9525,17-03-1993,Diario,TRM,COP,765.06
9526,18-03-1993,Diario,TRM,COP,766.12
9527,19-03-1993,Diario,TRM,COP,766.42
9528,20-03-1993,Diario,TRM,COP,766.84
9529,21-03-1993,Diario,TRM,COP,766.84
9530,22-03-1993,Diario,TRM,COP,766.84
9531,23-03-1993,Diario,TRM,COP,766.84
9532,24-03-1993,Diario,TRM,COP,766.63
9533,25-03-1993,Diario,TRM,COP,766.91
9534,26-03-1993,Diario,TRM,COP,767.99
9535,27-03-1993,Diario,TRM,COP,767.4
9536,28-03-1993,Diario,TRM,COP,767.4
9537,29-03-1993,Diario,TRM,COP,767.4
9538,30-03-1993,Diario,TRM,COP,766.79
9539,31-03-1993,Diario,TRM,COP,766.41
9540,01-04-1993,Diario,TRM,COP,766.44
9541,02-04-1993,Diario,TRM,COP,767.98
9542,03-04-1993,Diario,TRM,COP,768.46
9543,04-04-1993,Diario,TRM,COP,768.46
9544,05-04-1993,Diario,TRM,COP,768.46
9545,06-04-1993,Diario,TRM,COP,768.31
9546,07-04-1993,Diario,TRM,COP,768.52
9547,08-04-1993,Diario,TRM,COP,768.6
9548,09-04-1993,Diario,TRM,COP,768.6
9549,10-04-1993,Diario,TRM,COP,768.6
9550,11-04-1993,Diario,TRM,COP,768.6
9551,12-04-1993,Diario,TRM,COP,768.6
9552,13-04-1993,Diario,TRM,COP,769.34
9553,14-04-1993,Diario,TRM,COP,769.8
9554,15-04-1993,Diario,TRM,COP,771.56
9555,16-04-1993,Diario,TRM,COP,772.71
9556,17-04-1993,Diario,TRM,COP,773.22
9557,18-04-1993,Diario,TRM,COP,773.22
9558,19-04-1993,Diario,TRM,COP,773.22
9559,20-04-1993,Diario,TRM,COP,773.7
9560,21-04-1993,Diario,TRM,COP,773.97
9561,22-04-1993,Diario,TRM,COP,774.34
9562,23-04-1993,Diario,TRM,COP,775.05
9563,24-04-1993,Diario,TRM,COP,775.32
9564,25-04-1993,Diario,TRM,COP,775.32
9565,26-04-1993,Diario,TRM,COP,775.32
9566,27-04-1993,Diario,TRM,COP,775.2
9567,28-04-1993,Diario,TRM,COP,774.52
9568,29-04-1993,Diario,TRM,COP,773.78
9569,30-04-1993,Diario,TRM,COP,774.94
9570,01-05-1993,Diario,TRM,COP,773.82
9571,02-05-1993,Diario,TRM,COP,773.82
9572,03-05-1993,Diario,TRM,COP,773.82
9573,04-05-1993,Diario,TRM,COP,775.53
9574,05-05-1993,Diario,TRM,COP,776.99
9575,06-05-1993,Diario,TRM,COP,777.88
9576,07-05-1993,Diario,TRM,COP,778.17
9577,08-05-1993,Diario,TRM,COP,777.17
9578,09-05-1993,Diario,TRM,COP,777.17
9579,10-05-1993,Diario,TRM,COP,777.17
9580,11-05-1993,Diario,TRM,COP,777.75
9581,12-05-1993,Diario,TRM,COP,779.41
9582,13-05-1993,Diario,TRM,COP,780.49
9583,14-05-1993,Diario,TRM,COP,780.8
9584,15-05-1993,Diario,TRM,COP,780.79
9585,16-05-1993,Diario,TRM,COP,780.79
9586,17-05-1993,Diario,TRM,COP,780.79
9587,18-05-1993,Diario,TRM,COP,781.42
9588,19-05-1993,Diario,TRM,COP,781.8
9589,20-05-1993,Diario,TRM,COP,781.84
9590,21-05-1993,Diario,TRM,COP,781.94
9591,22-05-1993,Diario,TRM,COP,782.0
9592,23-05-1993,Diario,TRM,COP,782.0
9593,24-05-1993,Diario,TRM,COP,782.0
9594,25-05-1993,Diario,TRM,COP,782.0
9595,26-05-1993,Diario,TRM,COP,783.15
9596,27-05-1993,Diario,TRM,COP,782.85
9597,28-05-1993,Diario,TRM,COP,780.78
9598,29-05-1993,Diario,TRM,COP,779.56
9599,30-05-1993,Diario,TRM,COP,779.56
9600,31-05-1993,Diario,TRM,COP,779.56
9601,01-06-1993,Diario,TRM,COP,779.0
9602,02-06-1993,Diario,TRM,COP,779.01
9603,03-06-1993,Diario,TRM,COP,777.82
9604,04-06-1993,Diario,TRM,COP,778.12
9605,05-06-1993,Diario,TRM,COP,780.6
9606,06-06-1993,Diario,TRM,COP,780.6
9607,07-06-1993,Diario,TRM,COP,780.6
9608,08-06-1993,Diario,TRM,COP,782.29
9609,09-06-1993,Diario,TRM,COP,784.62
