,Palabra,Frecuencia,ID_Articulo
29191,"mundiales, darys, pardo",1,123
29192,"darys, pardo, ilido",1,123
29193,"pardo, ilido, julio",1,123
29194,"ilido, julio, ener",1,123
29195,"julio, ener, julio",1,123
29196,"ener, julio, jesús",1,123
29197,"julio, jesús, geles",1,123
29198,"jesús, geles, alejandro",1,123
29199,"geles, alejandro, berrío",1,123
29200,"alejandro, berrío, pérez",1,123
29201,"berrío, pérez, llamado",1,123
29202,"pérez, llamado, medios",1,123
29203,"llamado, medios, comunicación",1,123
29204,"medios, comunicación, mensaje",1,123
29205,"comunicación, mensaje, llegar",1,123
29206,"mensaje, llegar, gobierno",1,123
29207,"llegar, gobierno, cabeza",1,123
29208,"gobierno, cabeza, presidente",1,123
29209,"cabeza, presidente, petro",1,123
29210,"presidente, petro, tipo",1,123
29211,"petro, tipo, respuesta",1,123
29212,"tipo, respuesta, ministra",1,123
29213,"respuesta, ministra, urrutia",1,123
29214,"ministra, urrutia, redes",1,123
29215,"urrutia, redes, respondido",1,123
29216,"redes, respondido, diciendo",1,123
29217,"respondido, diciendo, corresponde",1,123
29218,"diciendo, corresponde, representantes",1,123
29219,"corresponde, representantes, departamentos",1,123
29220,"representantes, departamentos, alcaldes",1,123
29221,"departamentos, alcaldes, gobernadores",1,123
29222,"alcaldes, gobernadores, concejales",1,123
29223,"gobernadores, concejales, aseveró",1,123
29224,"concejales, aseveró, ilido",1,123
29225,"aseveró, ilido, julio",1,123
29226,"ilido, julio, excampeón",1,123
29227,"julio, excampeón, mundial",1,123
29228,"excampeón, mundial, peso",1,123
29229,"mundial, peso, supermosca",1,123
29230,"peso, supermosca, recordó",1,123
29231,"supermosca, recordó, estatutos",1,123
29232,"recordó, estatutos, comité",1,123
29233,"estatutos, comité, olímpico",1,123
29234,"comité, olímpico, colombiano",2,123
29235,"olímpico, colombiano, existía",1,123
29236,"colombiano, existía, decreto",1,123
29237,"existía, decreto, glorias",1,123
29238,"decreto, glorias, colombia",1,123
29239,"glorias, colombia, nivel",1,123
29240,"colombia, nivel, mundial",1,123
29241,"nivel, mundial, llámese",1,123
29242,"mundial, llámese, profesional",1,123
29243,"llámese, profesional, aficionado",1,123
29244,"profesional, aficionado, medallista",1,123
29245,"aficionado, medallista, olímpico",1,123
29246,"medallista, olímpico, derecho",1,123
29247,"olímpico, derecho, pensión",1,123
29248,"derecho, pensión, vitalicia",1,123
29249,"pensión, vitalicia, siquiera",1,123
29250,"vitalicia, siquiera, incentivo",1,123
29251,"siquiera, incentivo, cambiado",1,123
29252,"incentivo, cambiado, esquema",1,123
29253,"cambiado, esquema, caso",1,123
29254,"esquema, caso, asegura",1,123
29255,"caso, asegura, campeón",1,123
29256,"asegura, campeón, mundial",1,123
29257,"campeón, mundial, organización",1,123
29258,"mundial, organización, internacional",1,123
29259,"organización, internacional, boxeo",1,123
29260,"internacional, boxeo, quieren",1,123
29261,"boxeo, quieren, reconocer",1,123
29262,"quieren, reconocer, consejo",1,123
29263,"reconocer, consejo, mundial",1,123
29264,"consejo, mundial, boxeo",1,123
29265,"mundial, boxeo, siglas",1,123
29266,"boxeo, siglas, inglés",1,123
29267,"siglas, inglés, asociación",1,123
29268,"inglés, asociación, mundial",1,123
29269,"asociación, mundial, boxeo",1,123
29270,"mundial, boxeo, federación",1,123
29271,"boxeo, federación, internacional",1,123
29272,"internacional, boxeo, organización",1,123
29273,"boxeo, organización, mundial",1,123
29274,"organización, mundial, boxeo",1,123
29275,"mundial, boxeo, quedan",1,123
29276,"boxeo, quedan, títulos",1,123
29277,"quedan, títulos, alzamos",1,123
29278,"títulos, alzamos, bandera",1,123
29279,"alzamos, bandera, colombia",1,123
29280,"bandera, colombia, bochornoso",1,123
29281,"colombia, bochornoso, espectáculo",1,123
29282,"bochornoso, espectáculo, hinchas",1,123
29283,"espectáculo, hinchas, junior",1,123
29284,"hinchas, junior, presentación",1,123
29285,"junior, presentación, quintero",1,123
29286,"presentación, quintero, piden",1,123
29287,"quintero, piden, deportistas",1,123
29288,"piden, deportistas, tratados",1,123
29289,"deportistas, tratados, afirman",1,123
29290,"tratados, afirman, privilegios",1,123
29291,"afirman, privilegios, derecho",1,123
29292,"privilegios, derecho, igualdad",1,123
29293,"derecho, igualdad, deportistas",1,123
29294,"igualdad, deportistas, merecemos",1,123
29295,"deportistas, merecemos, respeto",1,123
29296,"merecemos, respeto, indica",1,123
29297,"respeto, indica, julio",1,123
29298,"indica, julio, pensión",1,123
29299,"julio, pensión, vitalicia",1,123
29300,"pensión, vitalicia, derecho",1,123
29301,"vitalicia, derecho, deportistas",1,123
29302,"derecho, deportistas, hayan",2,123
29303,"deportistas, hayan, campeones",2,123
29304,"hayan, campeones, mundiales",2,123
29305,"campeones, mundiales, oficialesde",1,123
29306,"mundiales, oficialesde, artículo",1,123
29307,"oficialesde, artículo, decreto",1,123
29308,"artículo, decreto, entiende",1,123
29309,"decreto, entiende, pensión",1,123
29310,"entiende, pensión, vitalicia",1,123
29311,"pensión, vitalicia, monto",1,123
29312,"vitalicia, monto, mensual",1,123
29313,"monto, mensual, moneda",1,123
29314,"mensual, moneda, colombiana",1,123
29315,"moneda, colombiana, percibe",1,123
29316,"colombiana, percibe, deportista",1,123
29317,"percibe, deportista, nacionalidad",1,123
29318,"deportista, nacionalidad, colombiana",1,123
29319,"nacionalidad, colombiana, reconocido",1,123
29320,"colombiana, reconocido, gloria",1,123
29321,"reconocido, gloria, deporte",1,123
29322,"gloria, deporte, nacional",1,123
29323,"deporte, nacional, interesar",1,123
29324,"nacional, interesar, joven",1,123
29325,"interesar, joven, problema",1,123
29326,"joven, problema, describen",1,123
29327,"problema, describen, padre",1,123
29328,"describen, padre, bebé",1,123
29329,"padre, bebé, muerta",1,123
29330,"bebé, muerta, motel",1,123
29331,"muerta, motel, valledupar",1,123
29332,"motel, valledupar, pensión",1,123
29333,"valledupar, pensión, vitalicia",1,123
29334,"pensión, vitalicia, reconocerá",1,123
29335,"vitalicia, reconocerá, modalidades",1,123
29336,"reconocerá, modalidades, vejez",1,123
29337,"modalidades, vejez, invalidez",1,123
29338,"vejez, invalidez, derecho",1,123
29339,"invalidez, derecho, deportistas",1,123
29340,"campeones, mundiales, oficiales",1,123
29341,"mundiales, oficiales, medallistas",1,123
29342,"oficiales, medallistas, campeonatos",1,123
29343,"medallistas, campeonatos, mundiales",1,123
29344,"campeonatos, mundiales, oficiales",1,123
29345,"mundiales, oficiales, máxima",1,123
29346,"oficiales, máxima, categoría",1,123
29347,"máxima, categoría, juegos",1,123
29348,"categoría, juegos, olímpicos",1,123
29349,"juegos, olímpicos, conformidad",1,123
29350,"olímpicos, conformidad, establecido",1,123
29351,"conformidad, establecido, parágrafo",1,123
29352,"establecido, parágrafo, artículo",1,123
29353,"parágrafo, artículo, asimismo",1,123
29354,"artículo, asimismo, articulo",1,123
29355,"asimismo, articulo, decreto",1,123
29356,"articulo, decreto, señala",1,123
29357,"decreto, señala, títulos",1,123
29358,"señala, títulos, acreditados",1,123
29359,"títulos, acreditados, federación",1,123
29360,"acreditados, federación, deportiva",1,123
29361,"federación, deportiva, nacional",1,123
29362,"deportiva, nacional, respectivo",1,123
29363,"nacional, respectivo, deporte",1,123
29364,"respectivo, deporte, comité",1,123
29365,"deporte, comité, olímpico",1,123
29366,"olímpico, colombiano, medallista",1,123
29367,"colombiano, medallista, juegos",1,123
29368,"medallista, juegos, olímpicos",1,123
29369,"juegos, olímpicos, acreditado",1,123
29370,"olímpicos, acreditado, comité",1,123
29371,"acreditado, comité, olímpico",1,123
29372,"comité, olímpico, internacional",1,123
29373,"olímpico, internacional, deberá",1,123
29374,"internacional, deberá, cumplido",1,123
29375,"deberá, cumplido, años",1,123
29376,"cumplido, años, edad",1,123
29377,"años, edad, edad",1,123
29378,"edad, edad, caso",1,123
29379,"edad, caso, condiciones",1,123
29380,"caso, condiciones, físicas",1,123
29381,"condiciones, físicas, excepcionales",1,123
29382,"físicas, excepcionales, generen",1,123
29383,"excepcionales, generen, pérdida",1,123
29384,"generen, pérdida, capacidad",1,123
29385,"pérdida, capacidad, laboral",1,123
29386,"capacidad, laboral, acreditada",1,123
29387,"laboral, acreditada, certificación",1,123
29388,"acreditada, certificación, expedida",1,123
29389,"certificación, expedida, junta",1,123
29390,"expedida, junta, calificación",1,123
29391,"junta, calificación, invalidez",1,123
29392,"calificación, invalidez, procedimiento",1,123
29393,"invalidez, procedimiento, establecido",1,123
29394,"procedimiento, establecido, artículos",1,123
29395,"establecido, artículos, normas",1,123
29396,"artículos, normas, reglamentarias",1,123
29397,"normas, reglamentarias, díaz",1,123
29398,"reglamentarias, díaz, ospino",1,123
29399,"díaz, ospino, corresponsal",1,123
29400,"ospino, corresponsal, tiempo",1,123
29401,"corresponsal, tiempo, barranquilla",1,123
29402,"tiempo, barranquilla, twitter",1,123
29403,"barranquilla, twitter, escríbeme",1,123
29404,"mañana, lunes, director",1,124
29405,"lunes, director, policía",1,124
29406,"director, policía, nacional",2,124
29407,"policía, nacional, general",1,124
29408,"nacional, general, henry",1,124
29409,"general, henry, sanabria",1,124
29410,"henry, sanabria, celi",1,124
29411,"sanabria, celi, confirmó",1,124
29412,"celi, confirmó, ordenó",1,124
29413,"confirmó, ordenó, unidades",1,124
29414,"ordenó, unidades, institución",1,124
29415,"unidades, institución, suspender",1,124
29416,"institución, suspender, órdenes",1,124
29417,"suspender, órdenes, captura",2,124
29418,"órdenes, captura, integrantes",1,124
29419,"captura, integrantes, grupos",1,124
29420,"integrantes, grupos, margen",2,124
29421,"grupos, margen, personas",1,124
29422,"margen, personas, integrantes",1,124
29423,"personas, integrantes, disidencias",1,124
29424,"integrantes, disidencias, cobijados",1,124
29425,"disidencias, cobijados, figura",1,124
29426,"cobijados, figura, voceros",1,124
29427,"figura, voceros, adelantar",1,124
29428,"voceros, adelantar, acercamientos",1,124
29429,"adelantar, acercamientos, gobierno",1,124
29430,"acercamientos, gobierno, petro",1,124
29431,"gobierno, petro, propuesta",1,124
29432,"petro, propuesta, contexto",1,124
29433,"propuesta, contexto, invitamos",1,124
29434,"contexto, invitamos, leer",1,124
29435,"invitamos, leer, primicia",1,124
29436,"leer, primicia, fiscalía",1,124
29437,"primicia, fiscalía, suspende",1,124
29438,"fiscalía, suspende, órdenes",1,124
29439,"suspende, órdenes, captura",1,124
29440,"órdenes, captura, disidentes",1,124
29441,"captura, disidentes, sistema",1,124
29442,"disidentes, sistema, información",1,124
29443,"sistema, información, policial",1,124
29444,"información, policial, indicaciones",1,124
29445,"policial, indicaciones, fiscalía",1,124
29446,"indicaciones, fiscalía, general",1,124
29447,"fiscalía, general, levantar",1,124
29448,"general, levantar, órdenes",1,124
29449,"levantar, órdenes, captura",1,124
29450,"órdenes, captura, personas",1,124
29451,"captura, personas, integrantes",1,124
29452,"personas, integrantes, grupos",1,124
29453,"grupos, margen, general",1,124
29454,"margen, general, sanabria",1,124
29455,"general, sanabria, sugerimos",1,124
29456,"sanabria, sugerimos, leer",1,124
29457,"sugerimos, leer, disidentes",1,124
29458,"leer, disidentes, suspendieron",1,124
29459,"disidentes, suspendieron, órdenes",1,124
29460,"suspendieron, órdenes, captura",1,124
29461,"órdenes, captura, forma",1,124
29462,"captura, forma, operaciones",1,124
29463,"forma, operaciones, jefes",1,124
29464,"operaciones, jefes, clan",1,124
29465,"jefes, clan, golfo",1,124
29466,"clan, golfo, suspendidas",1,124
29467,"golfo, suspendidas, decreto",1,124
29468,"suspendidas, decreto, cese",1,124
29469,"decreto, cese, fuego",1,124
29470,"cese, fuego, suspende",1,124
29471,"fuego, suspende, operativos",1,124
29472,"suspende, operativos, policiales",1,124
29473,"operativos, policiales, búsqueda",1,124
29474,"policiales, búsqueda, evento",1,124
29475,"búsqueda, evento, procedimiento",1,124
29476,"evento, procedimiento, policía",1,124
29477,"procedimiento, policía, aparezca",1,124
29478,"policía, aparezca, personas",1,124
29479,"aparezca, personas, orden",1,124
29480,"personas, orden, captura",1,124
29481,"orden, captura, objeto",1,124
29482,"captura, objeto, privación",1,124
29483,"objeto, privación, libertad",1,124
29484,"privación, libertad, puesto",1,124
29485,"libertad, puesto, disposición",1,124
29486,"puesto, disposición, fiscal",1,124
29487,"disposición, fiscal, línea",1,124
29488,"fiscal, línea, general",1,124
29489,"línea, general, sanabria",1,124
29490,"general, sanabria, refiere",1,124
29491,"sanabria, refiere, chiqito",1,124
29492,"refiere, chiqito, malo",1,124
29493,"chiqito, malo, gonzalito",1,124
29494,"malo, gonzalito, siopas",1,124
29495,"gonzalito, siopas, fiscalía",1,124
29496,"siopas, fiscalía, general",1,124
29497,"fiscalía, general, levantó",1,124
29498,"general, levantó, órdenes",1,124
29499,"levantó, órdenes, captura",1,124
29500,"órdenes, captura, pese",1,124
29501,"captura, pese, solicitud",1,124
29502,"pese, solicitud, gobierno",1,124
29503,"solicitud, gobierno, gustavo",1,124
29504,"gobierno, gustavo, petro",1,124
29505,"gustavo, petro, seguro",1,124
29506,"petro, seguro, interesa",1,124
29507,"seguro, interesa, leer",1,124
29508,"interesa, leer, fiscalía",1,124
29509,"leer, fiscalía, niega",1,124
29510,"fiscalía, niega, suspender",1,124
29511,"niega, suspender, órdenes",1,124
29512,"órdenes, captura, jefes",1,124
29513,"captura, jefes, clan",1,124
29514,"jefes, clan, fusiles",1,124
29515,"clan, fusiles, incuatados",1,124
29516,"fusiles, incuatados, moreno",1,124
29517,"incuatados, moreno, tiempolas",1,124
29518,"moreno, tiempolas, declaraciones",1,124
29519,"tiempolas, declaraciones, director",1,124
29520,"declaraciones, director, policía",1,124
29521,"policía, nacional, conocieron",1,124
29522,"nacional, conocieron, rueda",1,124
29523,"conocieron, rueda, prensa",1,124
29524,"rueda, prensa, incautación",1,124
29525,"prensa, incautación, fusiles",1,124
29526,"incautación, fusiles, ametralladora",1,124
29527,"fusiles, ametralladora, calibre",1,124
29528,"ametralladora, calibre, proveedores",1,124
29529,"calibre, proveedores, pistolas",1,124
29530,"proveedores, pistolas, armas",1,124
29531,"pistolas, armas, convencionales",1,124
29532,"armas, convencionales, prohibidas",1,124
29533,"convencionales, prohibidas, hechizas",1,124
29534,"prohibidas, hechizas, conocidas",1,124
29535,"hechizas, conocidas, tatucos",1,124
29536,"conocidas, tatucos, cordón",1,124
29537,"tatucos, cordón, detonante",1,124
29538,"cordón, detonante, granadas",1,124
29539,"detonante, granadas, cartuchos",1,124
29540,"granadas, cartuchos, munición",1,124
29541,"cartuchos, munición, radios",1,124
29542,"munición, radios, comunicación",1,124
29543,"radios, comunicación, satelital",1,124
29544,"comunicación, satelital, elementos",1,124
29545,"satelital, elementos, general",1,124
29546,"elementos, general, sanabria",1,124
29547,"general, sanabria, incautación",1,124
29548,"sanabria, incautación, registró",1,124
29549,"incautación, registró, pasto",1,124
29550,"registró, pasto, conduce",1,124
29551,"pasto, conduce, corregimiento",1,124
29552,"conduce, corregimiento, mojarras",1,124
29553,"corregimiento, mojarras, nariño",1,124
29554,"mojarras, nariño, invitamos",1,124
29555,"nariño, invitamos, leer",1,124
29556,"invitamos, leer, hermanos",1,124
29557,"leer, hermanos, pérez",1,124
29558,"hermanos, pérez, narcos",1,124
29559,"pérez, narcos, capturados",1,124
29560,"narcos, capturados, asesinato",1,124
29561,"capturados, asesinato, marcelo",1,124
29562,"asesinato, marcelo, pecci",1,124
29563,"marcelo, pecci, procedimiento",1,124
29564,"pecci, procedimiento, incautados",1,124
29565,"procedimiento, incautados, uniformes",1,124
29566,"incautados, uniformes, privativo",1,124
29567,"uniformes, privativo, fuerzas",1,124
29568,"privativo, fuerzas, armadas",1,124
29569,"fuerzas, armadas, chalecos",1,124
29570,"armadas, chalecos, tipo",1,124
29571,"chalecos, tipo, arnés",1,124
29572,"tipo, arnés, brazalete",1,124
29573,"arnés, brazalete, logotipo",1,124
29574,"brazalete, logotipo, columna",1,124
29575,"logotipo, columna, móvil",1,124
29576,"columna, móvil, jaime",1,124
29577,"móvil, jaime, martínez",1,124
29578,"jaime, martínez, elementos",1,124
29579,"martínez, elementos, identificación",1,124
29580,"elementos, identificación, nombre",1,124
29581,"identificación, nombre, frente",1,124
29582,"nombre, frente, carlos",1,124
29583,"frente, carlos, patiño",1,124
29584,"carlos, patiño, grupos",1,124
29585,"patiño, grupos, fiscal",1,124
29586,"grupos, fiscal, marcelo",1,124
29587,"fiscal, marcelo, pecci",1,124
29588,"marcelo, pecci, mujer",1,124
29589,"pecci, mujer, prófuga",1,124
29590,"mujer, prófuga, salvador",1,124
29591,"prófuga, salvador, twitter",1,124
29592,"mañana, domingo, prevista",1,125
29593,"domingo, prevista, realización",1,125
29594,"prevista, realización, audiencia",1,125
29595,"realización, audiencia, imputación",1,125
29596,"audiencia, imputación, cargos",1,125
29597,"imputación, cargos, legalización",1,125
29598,"cargos, legalización, captura",1,125
29599,"legalización, captura, hermanos",1,125
29600,"captura, hermanos, señalados",1,125
29601,"hermanos, señalados, financiar",1,125
29602,"señalados, financiar, homicidio",1,125
29603,"financiar, homicidio, fiscal",1,125
29604,"homicidio, fiscal, paraguayo",1,125
29605,"fiscal, paraguayo, marcelo",1,125
29606,"paraguayo, marcelo, daniel",1,125
29607,"marcelo, daniel, pecci",1,125
29608,"daniel, pecci, albertini",1,125
29609,"pecci, albertini, registrado",1,125
29610,"albertini, registrado, barú",1,125
29611,"registrado, barú, cartagena",1,125
29612,"barú, cartagena, mayo",1,125
29613,"cartagena, mayo, tiempo",1,125
29614,"mayo, tiempo, publicó",1,125
29615,"tiempo, publicó, primicia",1,125
29616,"publicó, primicia, agosto",1,125
29617,"primicia, agosto, autoridades",1,125
29618,"agosto, autoridades, colombia",1,125
29619,"autoridades, colombia, paraguay",2,125
29620,"colombia, paraguay, unidos",2,125
29621,"paraguay, unidos, pista",1,125
29622,"unidos, pista, hombres",1,125
29623,"pista, hombres, cuyo",1,125
29624,"hombres, cuyo, testimonio",1,125
29625,"cuyo, testimonio, autores",1,125
29626,"testimonio, autores, intelectuales",1,125
29627,"autores, intelectuales, magnicidio",1,125
29628,"intelectuales, magnicidio, cuya",1,125
29629,"magnicidio, cuya, hipótesis",1,125
29630,"cuya, hipótesis, apunta",1,125
29631,"hipótesis, apunta, narcos",1,125
29632,"apunta, narcos, paraguayos",1,125
29633,"narcos, paraguayos, contexto",1,125
29634,"paraguayos, contexto, invitamos",1,125
29635,"contexto, invitamos, leer",1,125
29636,"invitamos, leer, cerebro",1,125
29637,"leer, cerebro, crimen",1,125
29638,"cerebro, crimen, pecci",1,125
29639,"crimen, pecci, delató",1,125
29640,"pecci, delató, fichas",1,125
29641,"delató, fichas, narcos",1,125
29642,"fichas, narcos, paraguayos",1,125
29643,"narcos, paraguayos, momento",1,125
29644,"paraguayos, momento, entorpecer",1,125
29645,"momento, entorpecer, investigación",1,125
29646,"entorpecer, investigación, diario",1,125
29647,"investigación, diario, abstuvo",1,125
29648,"diario, abstuvo, publicar",1,125
29649,"abstuvo, publicar, identidades",1,125
29650,"publicar, identidades, ramón",1,125
29651,"identidades, ramón, emilio",1,125
29652,"ramón, emilio, andrés",1,125
29653,"emilio, andrés, felipe",1,125
29654,"andrés, felipe, pérez",1,125
29655,"felipe, pérez, hoyos",3,125
29656,"pérez, hoyos, policía",1,125
29657,"hoyos, policía, nacional",1,125
29658,"policía, nacional, fiscalía",1,125
29659,"nacional, fiscalía, general",1,125
29660,"fiscalía, general, agencias",1,125
29661,"general, agencias, unidos",1,125
29662,"agencias, unidos, señalan",1,125
29663,"unidos, señalan, narcotraficantes",1,125
29664,"señalan, narcotraficantes, historia",1,125
29665,"narcotraficantes, historia, interés",1,125
29666,"historia, interés, leer",1,125
29667,"interés, leer, dramático",1,125
29668,"leer, dramático, relato",1,125
29669,"dramático, relato, esposa",1,125
29670,"relato, esposa, fiscal",1,125
29671,"esposa, fiscal, marcelo",1,125
29672,"fiscal, marcelo, pecci",2,125
29673,"marcelo, pecci, asesinado",1,125
29674,"pecci, asesinado, barú",1,125
29675,"asesinado, barú, nombre",1,125
29676,"barú, nombre, hermanos",1,125
29677,"nombre, hermanos, pérez",1,125
29678,"hermanos, pérez, hoyos",3,125
29679,"pérez, hoyos, salió",1,125
29680,"hoyos, salió, base",1,125
29681,"salió, base, declaración",1,125
29682,"base, declaración, francisco",1,125
29683,"declaración, francisco, luis",1,125
29684,"francisco, luis, correa",1,125
29685,"luis, correa, galeano",1,125
29686,"correa, galeano, años",1,125
29687,"galeano, años, capturado",1,125
29688,"años, capturado, busca",1,125
29689,"capturado, busca, negociación",1,125
29690,"busca, negociación, fiscalía",1,125
29691,"negociación, fiscalía, señalado",1,125
29692,"fiscalía, señalado, cerebro",1,125
29693,"señalado, cerebro, asesinato",1,125
29694,"cerebro, asesinato, pecci",1,125
29695,"asesinato, pecci, habría",1,125
29696,"pecci, habría, contratado",1,125
29697,"habría, contratado, directamente",1,125
29698,"contratado, directamente, hermanos",1,125
29699,"directamente, hermanos, pérez",1,125
29700,"pérez, hoyos, invitamos",1,125
29701,"hoyos, invitamos, leer",1,125
29702,"invitamos, leer, caracas",1,125
29703,"leer, caracas, capturado",1,125
29704,"caracas, capturado, sicario",1,125
29705,"capturado, sicario, asesinó",1,125
29706,"sicario, asesinó, marcelo",1,125
29707,"asesinó, marcelo, pecci",1,125
29708,"marcelo, pecci, correa",1,125
29709,"pecci, correa, autoridades",1,125
29710,"correa, autoridades, hombres",1,125
29711,"autoridades, hombres, ubicaron",1,125
29712,"hombres, ubicaron, medellín",1,125
29713,"ubicaron, medellín, coordinara",1,125
29714,"medellín, coordinara, homicidio",1,125
29715,"coordinara, homicidio, pecci",1,125
29716,"homicidio, pecci, favor",1,125
29717,"pecci, favor, narcos",1,125
29718,"favor, narcos, paraguayos",1,125
29719,"narcos, paraguayos, confesó",1,125
29720,"paraguayos, confesó, pagaron",1,125
29721,"confesó, pagaron, millones",1,125
29722,"pagaron, millones, pesos",1,125
29723,"millones, pesos, ramón",1,125
29724,"pesos, ramón, emilio",1,125
29725,"ramón, emilio, pérez",2,125
29726,"emilio, pérez, hoyos",2,125
29727,"pérez, hoyos, años",3,125
29728,"hoyos, años, entregó",1,125
29729,"años, entregó, millones",1,125
29730,"entregó, millones, pesos",1,125
29731,"millones, pesos, asesinar",1,125
29732,"pesos, asesinar, marcelo",1,125
29733,"asesinar, marcelo, públicaramón",1,125
29734,"marcelo, públicaramón, emilio",1,125
29735,"públicaramón, emilio, pérez",1,125
29736,"hoyos, años, señalado",1,125
29737,"años, señalado, declaración",1,125
29738,"señalado, declaración, correa",1,125
29739,"declaración, correa, galeano",1,125
29740,"correa, galeano, entregó",1,125
29741,"galeano, entregó, autoridades",1,125
29742,"entregó, autoridades, persona",1,125
29743,"autoridades, persona, dinero",1,125
29744,"persona, dinero, asesinar",1,125
29745,"dinero, asesinar, pecci",1,125
29746,"asesinar, pecci, papel",1,125
29747,"pecci, papel, forma",1,125
29748,"papel, forma, ramón",1,125
29749,"forma, ramón, comunicaba",1,125
29750,"ramón, comunicaba, paso",1,125
29751,"comunicaba, paso, paso",1,125
29752,"paso, paso, acción",1,125
29753,"paso, acción, criminal",1,125
29754,"acción, criminal, narcotraficante",1,125
29755,"criminal, narcotraficante, nacionalidad",1,125
29756,"narcotraficante, nacionalidad, paraguaya",1,125
29757,"nacionalidad, paraguaya, prontuario",1,125
29758,"paraguaya, prontuario, ramón",1,125
29759,"prontuario, ramón, emilio",1,125
29760,"emilio, pérez, señala",1,125
29761,"pérez, señala, indiciado",1,125
29762,"señala, indiciado, procesos",1,125
29763,"indiciado, procesos, allegados",1,125
29764,"procesos, allegados, delitos",1,125
29765,"allegados, delitos, concierto",1,125
29766,"delitos, concierto, delinquir",1,125
29767,"concierto, delinquir, homicidio",1,125
29768,"delinquir, homicidio, ejecución",1,125
29769,"homicidio, ejecución, penas",1,125
29770,"ejecución, penas, hurto",1,125
29771,"penas, hurto, calificado",1,125
29772,"hurto, calificado, abril",1,125
29773,"calificado, abril, reporta",1,125
29774,"abril, reporta, ramón",1,125
29775,"reporta, ramón, capturado",1,125
29776,"ramón, capturado, personas",1,125
29777,"capturado, personas, vereda",1,125
29778,"personas, vereda, viajano",1,125
29779,"vereda, viajano, buenavista",1,125
29780,"viajano, buenavista, córdoba",1,125
29781,"buenavista, córdoba, orden",1,125
29782,"córdoba, orden, judicial",1,125
29783,"orden, judicial, señalado",1,125
29784,"judicial, señalado, integrante",1,125
29785,"señalado, integrante, estructura",1,125
29786,"integrante, estructura, criminal",1,125
29787,"estructura, criminal, paisas",1,125
29788,"criminal, paisas, sugerimos",1,125
29789,"paisas, sugerimos, leer",1,125
29790,"sugerimos, leer, historia",2,125
29791,"leer, historia, toyota",1,125
29792,"historia, toyota, narco",1,125
29793,"toyota, narco, joyas",1,125
29794,"narco, joyas, avaluadas",1,125
29795,"joyas, avaluadas, millones",1,125
29796,"avaluadas, millones, registros",1,125
29797,"millones, registros, indica",1,125
29798,"registros, indica, impedimentos",1,125
29799,"indica, impedimentos, salir",1,125
29800,"impedimentos, salir, país",1,125
29801,"salir, país, porte",1,125
29802,"país, porte, ilegal",1,125
29803,"porte, ilegal, armas",1,125
29804,"ilegal, armas, fuego",1,125
29805,"armas, fuego, concierto",1,125
29806,"fuego, concierto, delinquir",1,125
29807,"concierto, delinquir, medida",1,125
29808,"delinquir, medida, aseguramiento",1,125
29809,"medida, aseguramiento, hurto",1,125
29810,"aseguramiento, hurto, calificado",1,125
29811,"hurto, calificado, agravado",1,125
29812,"calificado, agravado, recluido",1,125
29813,"agravado, recluido, establecimientos",1,125
29814,"recluido, establecimientos, carcelarios",1,125
29815,"establecimientos, carcelarios, barne",1,125
29816,"carcelarios, barne, cómbita",1,125
29817,"barne, cómbita, yarumal",1,125
29818,"cómbita, yarumal, medellín",1,125
29819,"yarumal, medellín, antioquia",1,125
29820,"medellín, antioquia, junio",1,125
29821,"antioquia, junio, obtuvo",1,125
29822,"junio, obtuvo, libertad",1,125
29823,"obtuvo, libertad, condicional",1,125
29824,"libertad, condicional, seguro",1,125
29825,"condicional, seguro, interesa",1,125
29826,"seguro, interesa, leer",1,125
29827,"interesa, leer, agentes",1,125
29828,"leer, agentes, encubiertos",1,125
29829,"agentes, encubiertos, arma",1,125
29830,"encubiertos, arma, policía",1,125
29831,"arma, policía, cazar",1,125
29832,"policía, cazar, felipe",1,125
29833,"cazar, felipe, pérez",1,125
29834,"pérez, hoyos, vive",1,125
29835,"hoyos, vive, públicaandrés",1,125
29836,"vive, públicaandrés, felipe",1,125
29837,"públicaandrés, felipe, pérez",1,125
29838,"hoyos, años, reside",1,125
29839,"años, reside, salvador",1,125
29840,"reside, salvador, tendría",1,125
29841,"salvador, tendría, base",1,125
29842,"tendría, base, actividades",1,125
29843,"base, actividades, tráfico",1,125
29844,"actividades, tráfico, cocaína",1,125
29845,"tráfico, cocaína, lugar",1,125
29846,"cocaína, lugar, habría",1,125
29847,"lugar, habría, conocido",1,125
29848,"habría, conocido, narcotraficantes",1,125
29849,"conocido, narcotraficantes, paraguayo",1,125
29850,"narcotraficantes, paraguayo, encargó",1,125
29851,"paraguayo, encargó, asesinar",1,125
29852,"encargó, asesinar, pecci",1,125
29853,"asesinar, pecci, investigación",1,125
29854,"pecci, investigación, andrés",1,125
29855,"investigación, andrés, felipe",1,125
29856,"andrés, felipe, viajó",1,125
29857,"felipe, viajó, medellín",1,125
29858,"viajó, medellín, mediados",1,125
29859,"medellín, mediados, finales",1,125
29860,"mediados, finales, abril",1,125
29861,"finales, abril, organizar",1,125
29862,"abril, organizar, homicidio",1,125
29863,"organizar, homicidio, ayuda",1,125
29864,"homicidio, ayuda, hermano",1,125
29865,"ayuda, hermano, andrés",1,125
29866,"hermano, andrés, felipe",1,125
