,Palabra,Frecuencia,ID_Articulo
24439,"actores, corruptos",1,111
24440,"corruptos, antidemocráticos",1,111
24441,"antidemocráticos, llamado",1,111
24442,"llamado, triángulo",1,111
24443,"triángulo, norte",1,111
24444,"norte, centroamericano",1,111
24445,"centroamericano, lista",1,111
24446,"lista, engel",1,111
24447,"engel, unidos",1,111
24448,"unidos, prohibió",1,111
24449,"prohibió, colom",1,111
24450,"colom, ingreso",1,111
24451,"ingreso, territorio",1,111
24452,"territorio, justicia",1,111
24453,"justicia, procesó",1,111
24454,"procesó, supuestas",1,111
24455,"supuestas, anomalías",2,111
24456,"anomalías, contrato",1,111
24457,"contrato, transporte",1,111
24458,"transporte, público",1,111
24459,"público, celebrado",1,111
24460,"celebrado, administración",1,111
24461,"administración, millones",1,111
24462,"millones, dólares",1,111
24463,"dólares, lamento",1,111
24464,"lamento, sensible",1,111
24465,"sensible, fallecimiento",1,111
24466,"fallecimiento, álvaro",1,111
24467,"colom, caballeros",1,111
24468,"caballeros, expresidente",1,111
24469,"guatemala, noche",1,111
24470,"noche, adelantó",1,111
24471,"adelantó, viaje",1,111
24472,"viaje, eternidad",1,111
24473,"eternidad, redes",1,111
24474,"redes, sociales",1,111
24475,"sociales, actual",1,111
24476,"actual, presidente",1,111
24477,"presidente, guatemalteco",1,111
24478,"guatemalteco, alejandro",1,111
24479,"alejandro, giammattei",1,111
24480,"giammattei, familia",1,111
24481,"familia, amigos",1,111
24482,"amigos, expreso",1,111
24483,"expreso, sentidas",1,111
24484,"sentidas, condolencias",1,111
24485,"condolencias, dios",1,111
24486,"dios, reconforte",1,111
24487,"reconforte, irreparable",1,111
24488,"irreparable, pérdida",1,111
24489,"pérdida, gobernante",1,111
24490,"gobernante, expresidente",1,111
24491,"expresidente, acusado",1,111
24492,"acusado, fiscalía",1,111
24493,"fiscalía, especial",1,111
24494,"especial, impunidad",1,111
24495,"impunidad, supuestas",1,111
24496,"anomalías, sistema",1,111
24497,"sistema, prepago",1,111
24498,"prepago, servicio",1,111
24499,"servicio, pasajeros",1,111
24500,"pasajeros, capital",1,111
24501,"capital, colom",1,111
24502,"colom, arrestado",1,111
24503,"arrestado, exministros",1,111
24504,"exministros, juez",1,111
24505,"juez, abrió",1,111
24506,"abrió, proceso",1,111
24507,"proceso, penal",1,111
24508,"penal, caso",1,111
24509,"caso, expresidente",1,111
24510,"expresidente, salió",1,111
24511,"salió, prisión",1,111
24512,"prisión, pago",1,111
24513,"pago, fianza",1,111
24514,"fianza, caso",1,111
24515,"caso, investigado",1,111
24516,"investigado, comisión",1,111
24517,"comisión, internacional",1,111
24518,"internacional, impunidad",1,111
24519,"impunidad, guatemala",1,111
24520,"guatemala, cicig",1,111
24521,"cicig, instancia",1,111
24522,"instancia, operó",1,111
24523,"operó, destapó",1,111
24524,"destapó, escándalos",1,111
24525,"escándalos, corrupción",1,111
24526,"corrupción, alto",1,111
24527,"alto, impacto",1,111
24528,"impacto, gobierno",1,111
24529,"gobierno, socialdemócrata",1,111
24530,"socialdemócrata, colom",1,111
24531,"colom, caracterizó",1,111
24532,"caracterizó, implementación",1,111
24533,"implementación, programas",1,111
24534,"programas, asistencia",1,111
24535,"asistencia, social",1,111
24536,"social, transferencias",1,111
24537,"transferencias, condicionadas",1,111
24538,"condicionadas, entrega",1,111
24539,"entrega, bolsas",1,111
24540,"bolsas, alimentos",1,111
24541,"alimentos, emulados",1,111
24542,"emulados, brasil",1,111
24543,"brasil, exesposa",1,111
24544,"exesposa, sandra",1,111
24545,"sandra, torres",1,111
24546,"torres, participará",1,111
24547,"participará, candidata",1,111
24548,"candidata, presidencial",1,111
24549,"presidencial, elecciones",1,111
24550,"elecciones, generales",1,111
24551,"generales, junio",1,111
24552,"junio, descanse",1,111
24553,"descanse, hombre",1,111
24554,"hombre, noble",1,111
24555,"noble, llevó",1,111
24556,"llevó, guatemala",1,111
24557,"guatemala, corazón",1,111
24558,"corazón, torres",1,111
24559,"torres, twitter",1,111
24560,"twitter, expresidente",1,111
24561,"colom, momento",1,111
24562,"momento, trasladado",1,111
24563,"trasladado, prisión",1,111
24564,"prisión, ordónez",1,111
24565,"ordónez, torres",1,111
24566,"torres, divorció",1,111
24567,"divorció, colom",1,111
24568,"colom, inscribirse",1,111
24569,"inscribirse, aspirante",1,111
24570,"aspirante, presidencia",1,111
24571,"presidencia, comicios",1,111
24572,"comicios, buscando",1,111
24573,"buscando, eludir",1,111
24574,"eludir, norma",1,111
24575,"norma, constitucional",1,111
24576,"constitucional, prohíbe",1,111
24577,"prohíbe, familiares",1,111
24578,"familiares, gobernante",1,111
24579,"gobernante, turno",1,111
24580,"turno, aspirar",1,111
24581,"aspirar, cargos",1,111
24582,"cargos, públicos",1,111
24583,"públicos, justicia",1,111
24584,"justicia, frustró",1,111
24585,"frustró, intenciones",1,111
24586,"intenciones, exprimera",1,111
24587,"exprimera, dama",1,111
24588,"dama, perdido",1,111
24589,"perdido, balotajes",1,111
24590,"balotajes, presidenciales",1,111
24591,"presidenciales, jimmy",1,111
24592,"jimmy, morales",1,111
24593,"morales, giammattei",1,111
24594,"giammattei, detenida",1,111
24595,"detenida, supuesta",1,111
24596,"supuesta, corrupción",1,111
24597,"corrupción, finanzas",1,111
24598,"finanzas, partido",1,111
24599,"partido, unidad",1,111
24600,"unidad, nacional",1,111
24601,"nacional, esperanza",1,111
24602,"esperanza, caso",1,111
24603,"caso, cerrado",1,111
24604,"cerrado, posteriormente",1,111
24605,"posteriormente, colom",1,111
24606,"colom, ingeniero",1,111
24607,"ingeniero, industrial",1,111
24608,"industrial, egresado",1,111
24609,"egresado, universidad",1,111
24610,"universidad, carlos",1,111
24611,"carlos, usac",1,111
24612,"usac, única",1,111
24613,"única, casa",1,111
24614,"casa, estudios",1,111
24615,"estudios, superiores",1,111
24616,"superiores, pública",1,111
24617,"pública, guatemala",1,111
24618,"guatemala, empresario",1,111
24619,"empresario, textiles",1,111
24620,"textiles, funcionario",1,111
24621,"funcionario, entidades",1,111
24622,"entidades, estatales",1,111
24623,"estatales, fundador",1,111
24624,"fundador, incursionó",1,111
24625,"incursionó, política",1,111
24626,"política, candidato",1,111
24627,"candidato, presidencial",1,111
24628,"presidencial, coalición",1,111
24629,"coalición, conformada",1,111
24630,"conformada, recién",1,111
24631,"recién, creado",1,111
24632,"creado, partido",1,111
24633,"partido, exguerrilla",1,111
24634,"exguerrilla, años",1,111
24635,"años, firmado",1,111
24636,"firmado, puesto",1,111
24637,"puesto, años",1,111
24638,"años, guerra",1,111
24639,"guerra, fratricida",1,111
24640,"fratricida, muertos",1,111
24641,"muertos, desaparecidos",1,111
24642,"desaparecidos, elección",1,111
24643,"elección, tercer",1,111
24644,"tercer, lugar",1,111
24645,"lugar, volvió",1,111
24646,"volvió, participar",1,111
24647,"participar, perdió",1,111
24648,"perdió, vuelta",1,111
24649,"vuelta, derechista",1,111
24650,"derechista, óscar",1,111
24651,"óscar, berger",1,111
24652,"berger, presidencia",1,111
24653,"presidencia, alcanzó",1,111
24654,"alcanzó, noviembre",1,111
24655,"noviembre, derrotar",1,111
24656,"derrotar, balotaje",1,111
24657,"balotaje, general",1,111
24658,"general, retirado",1,111
24659,"retirado, otto",1,111
24660,"otto, pérez",1,111
24661,"pérez, ganó",1,111
24662,"ganó, magistratura",1,111
24663,"magistratura, país",1,111
24664,"país, pérez",1,111
24665,"pérez, presidente",1,111
24666,"presidente, alcanzado",1,111
24667,"alcanzado, investigaciones",1,111
24668,"investigaciones, fiscalía",1,111
24669,"fiscalía, cicig",1,111
24670,"cicig, acusaron",1,111
24671,"acusaron, cabecilla",1,111
24672,"cabecilla, estafa",1,111
24673,"estafa, aduanas",1,111
24674,"aduanas, obligó",1,111
24675,"obligó, renunciar",1,111
24676,"renunciar, meses",1,111
24677,"meses, dejar",1,111
24678,"dejar, silla",1,111
24679,"silla, presidencial",1,111
24680,"presidencial, diciembre",1,111
24681,"diciembre, pérez",1,111
24682,"pérez, años",1,111
24683,"años, sentenciado",1,111
24684,"sentenciado, años",1,111
24685,"años, prisión",1,111
24686,"prisión, incomutables",1,111
24687,"incomutables, millonario",1,111
24688,"millonario, fraude",1,111
24689,"fraude, tribunal",1,111
24690,"tribunal, condenó",1,111
24691,"condenó, pena",1,111
24692,"pena, idéntica",1,111
24693,"idéntica, caso",1,111
24694,"caso, exvicepresidenta",1,111
24695,"exvicepresidenta, roxana",1,111
24696,"roxana, expresa",1,111
24697,"expresa, enérgica",1,111
24698,"enérgica, protesta",1,111
24699,"protesta, acto",1,111
24700,"acto, injerencia",1,111
24701,"injerencia, petro",1,111
24702,"petro, lula",1,111
24703,"lula, silva",1,111
24704,"silva, califica",1,111
24705,"califica, bolsonaro",1,111
24706,"bolsonaro, genocida",1,111
24707,"genocida, discurso",1,111
24708,"discurso, argentina",1,111
24709,"intención, fiscalía",1,112
24710,"fiscalía, guatemalteca",1,112
24711,"guatemalteca, emprender",1,112
24712,"emprender, acciones",1,112
24713,"acciones, judiciales",1,112
24714,"judiciales, actual",1,112
24715,"actual, ministro",1,112
24716,"ministro, defensa",3,112
24717,"defensa, colombia",1,112
24718,"colombia, iván",1,112
24719,"iván, velásquez",2,112
24720,"velásquez, supuestas",1,112
24721,"supuestas, acciones",1,112
24722,"acciones, ilegales",1,112
24723,"ilegales, periodo",1,112
24724,"periodo, frente",1,112
24725,"frente, comisión",1,112
24726,"comisión, internacional",1,112
24727,"internacional, impunidad",1,112
24728,"impunidad, guatemala",1,112
24729,"guatemala, cicig",2,112
24730,"cicig, organismo",1,112
24731,"organismo, antimafias",1,112
24732,"antimafias, creado",1,112
24733,"creado, mano",1,112
24734,"mano, desató",1,112
24735,"desató, tormenta",1,112
24736,"tormenta, diplomática",1,112
24737,"diplomática, países",1,112
24738,"países, puso",1,112
24739,"puso, guatemala",1,112
24740,"guatemala, centro",1,112
24741,"centro, críticas",1,112
24742,"críticas, comunidad",1,112
24743,"comunidad, internacional",1,112
24744,"internacional, retrocesos",1,112
24745,"retrocesos, democráticos",1,112
24746,"democráticos, denuncian",1,112
24747,"denuncian, organismos",1,112
24748,"organismos, internacionales",1,112
24749,"internacionales, frente",1,112
24750,"frente, cicig",1,112
24751,"cicig, exfiscal",1,112
24752,"exfiscal, general",1,112
24753,"general, país",1,112
24754,"país, thelma",1,112
24755,"thelma, aldana",2,112
24756,"aldana, acusados",1,112
24757,"acusados, avalar",1,112
24758,"avalar, forma",1,112
24759,"forma, irregular",1,112
24760,"irregular, acuerdos",1,112
24761,"acuerdos, testigo",1,112
24762,"testigo, protegido",1,112
24763,"protegido, exdirectivos",1,112
24764,"exdirectivos, odebrecht",1,112
24765,"odebrecht, fiscalía",1,112
24766,"fiscalía, señala",1,112
24767,"señala, pudieron",1,112
24768,"pudieron, incurrir",1,112
24769,"incurrir, delitos",1,112
24770,"delitos, asociación",1,112
24771,"asociación, ilícita",1,112
24772,"ilícita, obstrucción",1,112
24773,"obstrucción, justicia",1,112
24774,"justicia, conspiración",1,112
24775,"conspiración, gobierno",1,112
24776,"gobierno, jimmy",1,112
24777,"jimmy, morales",1,112
24778,"morales, velásquez",1,112
24779,"velásquez, declarado",1,112
24780,"declarado, persona",1,112
24781,"persona, grata",1,112
24782,"grata, prohibido",1,112
24783,"prohibido, ingreso",1,112
24784,"ingreso, país",1,112
24785,"país, argumento",1,112
24786,"argumento, colombiano",1,112
24787,"colombiano, atentaba",1,112
24788,"atentaba, orden",1,112
24789,"orden, seguridad",1,112
24790,"seguridad, pública",1,112
24791,"pública, afectaba",1,112
24792,"afectaba, gobernabilidad",1,112
24793,"gobernabilidad, institucionalidad",1,112
24794,"institucionalidad, justicia",1,112
24795,"justicia, sentido",1,112
24796,"sentido, fundación",1,112
24797,"fundación, terrorismo",1,112
24798,"terrorismo, guatemala",1,112
24799,"cicig, violó",2,112
24800,"violó, mandato",1,112
24801,"mandato, persiguió",1,112
24802,"persiguió, veteranos",1,112
24803,"veteranos, ejército",1,112
24804,"ejército, abusó",1,112
24805,"abusó, intervenir",1,112
24806,"intervenir, temas",1,112
24807,"temas, relacionados",1,112
24808,"relacionados, enfrentamiento",1,112
24809,"enfrentamiento, armado",1,112
24810,"armado, cicig",1,112
24811,"violó, vida",1,112
24812,"vida, conspiración",1,112
24813,"conspiración, estabilidad",1,112
24814,"estabilidad, país",1,112
24815,"país, fraguando",1,112
24816,"fraguando, washington",1,112
24817,"washington, iván",1,112
24818,"velásquez, thelma",1,112
24819,"aldana, ricardo",1,112
24820,"ricardo, méndez",1,112
24821,"méndez, director",1,112
24822,"director, comisión",1,112
24823,"comisión, congreso",1,112
24824,"congreso, guatemala",1,112
24825,"guatemala, justicia",1,112
24826,"justicia, ministro",1,112
24827,"defensa, velásquez",1,112
24828,"velásquez, ministro",1,112
24829,"defensa, defensael",1,112
24830,"defensael, anuncio",1,112
24831,"anuncio, justicia",1,112
24832,"justicia, provocó",1,112
24833,"provocó, inmediata",1,112
24834,"inmediata, crisis",1,112
24835,"crisis, diplomática",1,112
24836,"diplomática, presidente",1,112
24837,"presidente, colombiano",1,112
24838,"colombiano, gustavo",1,112
24839,"gustavo, petro",1,112
24840,"petro, llamara",1,112
24841,"llamara, consultas",1,112
24842,"consultas, embajador",1,112
24843,"embajador, país",1,112
24844,"país, centroamericano",1,112
24845,"centroamericano, respuesta",1,112
24846,"respuesta, equivalente",1,112
24847,"equivalente, cancillería",1,112
24848,"cancillería, guatemalteca",1,112
24849,"guatemalteca, tenso",1,112
24850,"tenso, cruce",1,112
24851,"cruce, mensajes",1,112
24852,"mensajes, redes",1,112
24853,"redes, sociales",1,112
24854,"sociales, medios",1,112
24855,"medios, comunicación",1,112
24856,"comunicación, presidente",1,112
24857,"presidente, alejandro",1,112
24858,"alejandro, giammattei",2,112
24859,"giammattei, propuso",1,112
24860,"propuso, tratar",1,112
24861,"tratar, diferencias",1,112
24862,"diferencias, bogotá",1,112
24863,"bogotá, cumbre",1,112
24864,"cumbre, semana",1,112
24865,"semana, celac",1,112
24866,"celac, aires",1,112
24867,"aires, escándalo",1,112
24868,"escándalo, punto",1,112
24869,"punto, salió",1,112
24870,"salió, advertir",1,112
24871,"advertir, debía",1,112
24872,"debía, respetarse",1,112
24873,"respetarse, acordada",1,112
24874,"acordada, inmunidad",1,112
24875,"inmunidad, miembros",1,112
24876,"miembros, cicig",1,112
24877,"cicig, giammattei",1,112
24878,"giammattei, matizó",1,112
24879,"matizó, investigado",1,112
24880,"investigado, procesado",1,112
24881,"procesado, anuncio",1,112
24882,"anuncio, causó",1,112
24883,"causó, alto",1,112
24884,"alto, revuelo",1,112
24885,"revuelo, ministro",1,112
24886,"ministro, colombia",1,112
24887,"colombia, sostenido",1,112
24888,"sostenido, polémicas",1,112
24889,"polémicas, álvaro",1,112
24890,"álvaro, uribe",1,112
24891,"uribe, sectores",1,112
24892,"sectores, cercanos",1,112
24893,"cercanos, expresidente",1,112
24894,"expresidente, destacado",1,112
24895,"destacado, carácter",1,112
24896,"carácter, histórico",1,112
24897,"histórico, guatemala",1,112
24898,"guatemala, diario",1,112
24899,"diario, maría",1,112
24900,"maría, méndez",1,112
24901,"méndez, directora",1,112
24902,"directora, centroamérica",1,112
24903,"centroamérica, oficina",1,112
24904,"oficina, washington",1,112
24905,"washington, asuntos",1,112
24906,"asuntos, latinoamericanos",1,112
24907,"latinoamericanos, wola",1,112
24908,"wola, periodo",1,112
24909,"periodo, cicig",1,112
24910,"cicig, desarticuló",1,112
24911,"desarticuló, estructuras",1,112
24912,"estructuras, ilegales",1,112
24913,"ilegales, corrupción",1,112
24914,"corrupción, caso",1,112
24915,"caso, expresidente",1,112
24916,"expresidente, otto",1,112
24917,"otto, pérez",2,112
24918,"pérez, cumple",1,112
24919,"cumple, condena",1,112
24920,"condena, años",1,112
24921,"años, prisión",1,112
24922,"prisión, defraudación",1,112
24923,"defraudación, aduanas",1,112
24924,"aduanas, destacado",1,112
24925,"destacado, currículum",1,112
24926,"currículum, interesar",1,112
24927,"interesar, guatemala",1,112
24928,"guatemala, responde",1,112
24929,"responde, petro",1,112
24930,"petro, llama",1,112
24931,"llama, consulta",1,112
24932,"consulta, embajadora",1,112
24933,"embajadora, guatemala",1,112
24934,"guatemala, alejandro",1,112
24935,"alejandro, guatemala",1,112
24936,"guatemala, solicitó",1,112
24937,"solicitó, intervención",1,112
24938,"intervención, naciones",1,112
24939,"naciones, unidas",1,112
24940,"unidas, reconocer",1,112
24941,"reconocer, existía",1,112
24942,"existía, fallido",1,112
24943,"fallido, coptado",1,112
24944,"coptado, redes",1,112
24945,"redes, ilícitas",1,112
24946,"ilícitas, guatemala",1,112
24947,"guatemala, reconoció",1,112
24948,"reconoció, incapacidad",1,112
24949,"incapacidad, técnica",1,112
24950,"técnica, falta",1,112
24951,"falta, independencia",1,112
24952,"independencia, investigar",1,112
24953,"investigar, desarticular",1,112
24954,"desarticular, redes",2,112
24955,"redes, infiltrado",1,112
24956,"infiltrado, altas",1,112
24957,"altas, esferas",1,112
24958,"esferas, dando",1,112
24959,"dando, paso",1,112
24960,"paso, creación",1,112
24961,"creación, cicig",1,112
24962,"cicig, velásquez",1,112
24963,"velásquez, papel",1,112
24964,"papel, importante",1,112
24965,"importante, desarticular",1,112
24966,"redes, explica",1,112
24967,"explica, ofensiva",1,112
24968,"ofensiva, personas",2,112
24969,"personas, participado",2,112
24970,"participado, denuncias",1,112
24971,"denuncias, casos",2,112
24972,"casos, corrupciónde",1,112
24973,"corrupciónde, caso",1,112
24974,"caso, tildado",1,112
24975,"tildado, persecución",1,112
24976,"persecución, política",1,112
24977,"política, exintegrantes",1,112
24978,"exintegrantes, comisión",1,112
24979,"comisión, acusados",1,112
24980,"acusados, abuso",1,112
24981,"abuso, autoridad",1,112
24982,"autoridad, delitos",1,112
24983,"delitos, fiscalía",1,112
24984,"fiscalía, entender",1,112
24985,"entender, acción",1,112
24986,"acción, aislada",1,112
24987,"aislada, fiscalía",1,112
24988,"fiscalía, poderes",1,112
24989,"poderes, desmedidos",1,112
24990,"desmedidos, fiscalía",1,112
24991,"fiscalía, independiente",1,112
24992,"independiente, ejecutivo",1,112
24993,"ejecutivo, teoría",1,112
24994,"teoría, reza",1,112
24995,"reza, constitución",1,112
24996,"constitución, ofensiva",1,112
24997,"participado, investigaciones",1,112
24998,"investigaciones, denuncias",1,112
24999,"casos, corrupción",1,112
25000,"corrupción, señala",1,112
25001,"señala, mauricio",1,112
25002,"mauricio, jaramillo",1,112
25003,"jaramillo, doctor",1,112
25004,"doctor, ciencia",1,112
25005,"ciencia, fiscalía",1,112
25006,"fiscalía, especial",2,112
25007,"especial, impunidad",2,112
25008,"impunidad, informa",1,112
25009,"informa, presidente",1,112
25010,"presidente, giammattei",1,112
25011,"giammattei, asegura",1,112
25012,"asegura, persecución",1,112
25013,"persecución, señala",1,112
25014,"señala, país",1,112
25015,"país, auténtica",1,112
25016,"auténtica, libertad",1,112
25017,"libertad, poderes",1,112
25018,"poderes, analistas",1,112
25019,"analistas, informes",1,112
25020,"informes, internacionales",1,112
25021,"internacionales, contradicen",1,112
25022,"contradicen, informe",1,112
25023,"informe, organización",1,112
25024,"organización, human",1,112
25025,"human, right",1,112
25026,"right, watch",1,112
25027,"watch, ejemplo",1,112
25028,"ejemplo, señala",1,112
25029,"señala, gobierno",1,112
25030,"gobierno, fiscalía",1,112
25031,"fiscalía, general",1,112
25032,"general, socavado",1,112
25033,"socavado, independencia",1,112
25034,"independencia, judicial",2,112
25035,"judicial, garantías",1,112
25036,"garantías, derechos",1,112
25037,"derechos, humanos",6,112
25038,"humanos, aparente",1,112
25039,"aparente, intento",1,112
25040,"intento, evitar",1,112
25041,"evitar, rendición",1,112
25042,"rendición, cuentas",1,112
25043,"cuentas, corrupción",1,112
25044,"corrupción, generalizada",1,112
25045,"generalizada, crisis",1,112
25046,"crisis, colombia",1,112
25047,"colombia, guatemala",1,112
25048,"guatemala, cederá",1,112
25049,"cederá, tensión",1,112
25050,"tensión, proceso",1,112
25051,"proceso, promovido",1,112
25052,"promovido, retroceso",2,112
25053,"retroceso, significativo",2,112
25054,"significativo, materia",2,112
25055,"materia, democraciaa",1,112
25056,"democraciaa, suma",1,112
25057,"suma, comisión",1,112
25058,"comisión, interamericana",1,112
25059,"interamericana, derechos",1,112
25060,"humanos, incluyó",1,112
25061,"incluyó, guatemala",1,112
25062,"guatemala, lista",1,112
25063,"lista, países",1,112
25064,"países, registran",1,112
25065,"registran, graves",1,112
25066,"graves, sistemáticas",1,112
25067,"sistemáticas, violaciones",1,112
25068,"violaciones, derechos",2,112
25069,"humanos, señalando",1,112
25070,"señalando, nación",1,112
25071,"nación, vive",1,112
25072,"vive, progresivo",1,112
25073,"progresivo, debilitamiento",1,112
25074,"debilitamiento, institucionalidad",1,112
25075,"institucionalidad, democrática",1,112
25076,"democrática, tiempo",1,112
25077,"tiempo, país",1,112
25078,"país, descendió",1,112
25079,"descendió, puesto",1,112
25080,"puesto, índice",1,112
25081,"índice, percepción",1,112
25082,"percepción, corrupción",1,112
25083,"corrupción, transparencia",1,112
25084,"transparencia, internacional",1,112
25085,"internacional, deterioro",1,112
25086,"deterioro, empezó",1,112
25087,"empezó, gestión",1,112
25088,"gestión, otto",1,112
25089,"pérez, agravó",1,112
25090,"agravó, giammattei",1,112
25091,"giammattei, acusado",2,112
25092,"acusado, cosas",1,112
25093,"cosas, recibir",1,112
25094,"recibir, sobornos",1,112
25095,"sobornos, empresarios",1,112
25096,"empresarios, rusos",1,112
25097,"rusos, concesión",1,112
25098,"concesión, frontera",1,112
25099,"frontera, honduras",1,112
25100,"honduras, tomó",1,112
25101,"tomó, posesión",1,112
25102,"posesión, enero",1,112
25103,"enero, gobierno",1,112
25104,"gobierno, giammattei",2,112
25105,"giammattei, promovido",1,112
25106,"materia, democracia",1,112
25107,"democracia, años",1,112
25108,"años, visto",1,112
25109,"visto, gobernanza",1,112
25110,"gobernanza, fracturada",1,112
25111,"fracturada, permitido",1,112
25112,"permitido, cuente",1,112
25113,"cuente, garantías",1,112
25114,"garantías, independencia",1,112
25115,"judicial, derecho",1,112
25116,"derecho, bloqueos",1,112
25117,"bloqueos, investigaciones",1,112
25118,"investigaciones, corrupción",2,112
25119,"corrupción, alto",1,112
25120,"alto, perfil",1,112
25121,"perfil, procesos",1,112
25122,"procesos, arbitrarios",1,112
25123,"arbitrarios, críticos",1,112
25124,"críticos, incluyendo",1,112
25125,"incluyendo, prensa",1,112
25126,"prensa, independiente",1,112
25127,"independiente, diario",1,112
25128,"diario, valeria",1,112
25129,"valeria, vásquez",1,112
25130,"vásquez, analista",1,112
25131,"analista, centro",1,112
25132,"centro, américa",1,112
25133,"américa, control",1,112
25134,"control, gobierno",1,112
25135,"gobierno, alejandro",1,112
25136,"giammattei, fotografía",1,112
25137,"fotografía, ordoñez",1,112
25138,"ordoñez, afppara",1,112
25139,"afppara, vásquez",1,112
25140,"vásquez, actual",1,112
25141,"actual, gobierno",1,112
25142,"gobierno, controla",1,112
25143,"controla, instituciones",1,112
25144,"instituciones, mayo",1,112
25145,"mayo, ejemplo",1,112
25146,"ejemplo, presidente",1,112
25147,"presidente, renovó",1,112
25148,"renovó, mandato",1,112
25149,"mandato, consuelo",1,112
25150,"consuelo, porras",1,112
25151,"porras, actual",1,112
25152,"actual, fiscal",1,112
25153,"fiscal, general",2,112
25154,"general, acusada",1,112
25155,"acusada, departamento",1,112
25156,"departamento, unidos",1,112
25157,"unidos, obstruir",1,112
25158,"obstruir, menoscabar",1,112
25159,"menoscabar, investigaciones",1,112
25160,"corrupción, guatemala",1,112
25161,"guatemala, propósito",1,112
25162,"propósito, proteger",1,112
25163,"proteger, aliados",1,112
25164,"aliados, políticos",1,112
25165,"políticos, abrupta",1,112
25166,"abrupta, destitución",1,112
25167,"destitución, juan",1,112
25168,"juan, francisco",1,112
25169,"francisco, sandoval",1,112
25170,"sandoval, porras",1,112
25171,"porras, nombró",1,112
25172,"nombró, rafael",1,112
25173,"rafael, curruchiche",1,112
25174,"curruchiche, jefe",1,112
25175,"jefe, fiscalía",1,112
25176,"impunidad, personaje",1,112
25177,"personaje, figura",1,112
25178,"figura, lista",1,112
25179,"lista, engel",1,112
25180,"engel, fiscal",1,112
25181,"general, crear",1,112
25182,"crear, casos",1,112
25183,"casos, falsos",1,112
25184,"falsos, imputaciones",1,112
25185,"imputaciones, ilegítimas",1,112
25186,"ilegítimas, julio",1,112
25187,"julio, congreso",1,112
25188,"congreso, guatemalteco",1,112
25189,"guatemalteco, nombró",1,112
25190,"nombró, josé",1,112
25191,"josé, alejandro",1,112
25192,"alejandro, córdova",1,112
25193,"córdova, procurador",1,112
25194,"procurador, derechos",1,112
25195,"humanos, aliado",1,112
25196,"aliado, gobierno",1,112
25197,"acusado, corrupción",1,112
25198,"corrupción, corte",1,112
25199,"corte, suprema",1,112
25200,"suprema, país",1,112
25201,"país, permanece",1,112
25202,"permanece, magistrados",1,112
25203,"magistrados, pese",1,112
25204,"pese, periodo",1,112
25205,"periodo, expiró",1,112
25206,"expiró, siga",1,112
25207,"siga, leyendo",1,112
25208,"leyendo, guatemala",1,112
25209,"guatemala, velásquez",1,112
25210,"velásquez, exmiembros",1,112
25211,"exmiembros, cicig",1,112
25212,"cicig, persona",1,112
25213,"persona, atreva",2,112
25214,"atreva, investigar",2,112
25215,"investigar, denunciar",2,112
25216,"denunciar, informar",2,112
25217,"informar, delitos",2,112
25218,"delitos, sensibles",2,112
25219,"sensibles, corrupción",2,112
25220,"corrupción, mandarle",2,112
25221,"mandarle, establecimientodicha",1,112
25222,"establecimientodicha, coptación",1,112
25223,"coptación, instituciones",1,112
25224,"instituciones, jaramillo",1,112
25225,"jaramillo, permitido",1,112
25226,"permitido, guatemala",1,112
25227,"guatemala, exista",1,112
25228,"exista, ofensiva",1,112
25229,"ofensiva, estrategia",1,112
25230,"estrategia, criminalización",1,112
25231,"criminalización, opositores",1,112
25232,"opositores, mensaje",1,112
25233,"mensaje, persona",1,112
25234,"mandarle, establecimiento",1,112
25235,"establecimiento, incluida",1,112
25236,"incluida, fiscalía",1,112
25237,"fiscalía, acusación",1,112
25238,"acusación, velásquez",1,112
25239,"velásquez, única",1,112
25240,"única, tipo",1,112
25241,"tipo, jueza",1,112
25242,"jueza, erika",1,112
25243,"erika, aifán",1,112
25244,"aifán, dedicado",1,112
25245,"dedicado, casos",1,112
25246,"casos, altos",1,112
25247,"altos, corrupción",1,112
25248,"corrupción, crimen",1,112
25249,"crimen, organizado",1,112
25250,"organizado, país",1,112
25251,"país, afirmaba",1,112
25252,"afirmaba, investigar",1,112
25253,"investigar, denuncias",1,112
25254,"denuncias, presidente",1,112
25255,"presidente, terminó",1,112
25256,"terminó, exilio",1,112
25257,"exilio, ministerio",1,112
25258,"ministerio, público",1,112
25259,"público, abrió",1,112
25260,"abrió, serie",1,112
25261,"serie, investigaciones",1,112
25262,"investigaciones, años",1,112
25263,"años, jueces",1,112
25264,"jueces, fiscales",1,112
25265,"fiscales, funcionarios",1,112
25266,"funcionarios, periodistas",1,112
25267,"periodistas, enfrentado",1,112
25268,"enfrentado, procesos",1,112
25269,"procesos, penales",2,112
25270,"penales, destituidos",1,112
25271,"destituidos, terminado",1,112
25272,"terminado, exilio",1,112
25273,"exilio, datos",1,112
25274,"datos, recopilados",1,112
25275,"recopilados, agencia",1,112
25276,"agencia, periodística",1,112
25277,"periodística, guatemalteca",1,112
25278,"guatemalteca, leer",1,112
25279,"leer, pierde",1,112
25280,"pierde, colombia",1,112
25281,"colombia, rompen",1,112
25282,"rompen, relaciones",1,112
25283,"relaciones, comerciales",1,112
25284,"comerciales, rubén",1,112
25285,"rubén, zamora",2,112
25286,"zamora, periodista",1,112
